1734640623.212913,0
1734640623.317891,0
1734640623.422877,0
1734640623.527611,1
1734640623.632232,1
1734640623.736778,1
1734640623.840929,0
1734640623.944991,0
1734640624.049454,0
1734640624.154588,0
1734640624.260570,0
1734640624.366330,11
1734640624.471755,15
1734640624.576731,17
1734640624.682042,18
1734640624.787468,19
1734640624.893452,18
1734640624.999613,17
1734640625.105714,18
1734640625.210785,9
1734640625.315692,1
1734640625.420091,0
1734640625.525400,0
1734640625.629949,0
1734640625.735193,0
1734640625.840694,0
1734640625.945792,0
1734640626.051089,0
1734640626.155864,1
1734640626.260533,1
1734640626.365476,1
1734640626.470527,0
1734640626.575402,0
1734640626.681469,0
1734640626.786140,0
1734640626.890676,0
1734640626.995284,0
1734640627.099918,0
1734640627.204747,0
1734640627.309844,0
1734640627.414653,0
1734640627.519477,0
1734640627.624589,0
1734640627.729756,0
1734640627.835625,0
1734640627.940129,0
1734640628.045025,0
1734640628.149576,0
1734640628.254274,0
1734640628.358845,0
1734640628.464025,0
1734640628.569158,0
1734640628.674241,0
1734640628.779504,1
1734640628.884257,1
1734640628.989915,0
1734640629.095080,0
1734640629.200133,0
1734640629.306181,7
1734640629.411860,11
1734640629.516569,12
1734640629.621682,14
1734640629.726581,13
1734640629.832181,14
1734640629.937638,14
1734640630.043318,15
1734640630.148015,11
1734640630.253598,5
1734640630.358661,0
1734640630.463733,0
1734640630.569199,0
1734640630.674366,0
1734640630.779414,0
1734640630.884322,0
1734640630.989748,0
1734640631.094702,0
1734640631.199344,0
1734640631.305079,0
1734640631.410894,0
1734640631.515643,1
1734640631.620152,1
1734640631.724913,1
1734640631.829451,0
1734640631.934474,0
1734640632.045825,0
1734640632.151270,0
1734640632.256309,0
1734640632.361753,0
1734640632.465958,0
1734640632.570689,0
1734640632.675326,0
1734640632.779922,0
1734640632.884446,0
1734640632.989595,0
1734640633.094675,0
1734640633.199970,0
1734640633.304952,0
1734640633.409457,0
1734640633.514081,0
1734640633.618995,0
1734640633.723411,0
1734640633.828380,0
1734640633.933868,1
1734640634.038675,1
1734640634.143297,0
1734640634.247884,0
1734640634.353132,9
1734640634.457917,11
1734640634.562619,13
1734640634.667086,13
1734640634.772190,13
1734640634.876932,13
1734640634.981708,15
1734640635.086997,14
1734640635.191662,8
1734640635.296418,1
1734640635.400665,0
1734640635.504961,0
1734640635.609732,0
1734640635.714998,0
1734640635.820131,0
1734640635.924596,0
1734640636.028779,0
1734640636.133534,0
1734640636.238544,0
1734640636.344069,0
1734640636.448716,0
1734640636.553504,0
1734640636.658443,0
1734640636.763010,0
1734640636.868162,0
1734640636.974119,1
1734640637.078954,1
1734640637.183214,1
1734640637.287771,0
1734640637.392641,0
1734640637.499024,0
1734640637.603397,0
1734640637.707731,0
1734640637.812035,0
1734640637.917042,0
1734640638.023238,0
1734640638.128453,0
1734640638.233251,0
1734640638.338463,0
1734640638.442838,0
1734640638.547475,0
1734640638.652267,0
1734640638.756960,0
1734640638.861936,0
1734640638.966482,0
1734640639.071569,0
1734640639.175959,0
