1732486778.231524,0
1732486778.340096,10
1732486778.444935,11
1732486778.550610,12
1732486778.657599,10
1732486778.763339,11
1732486778.869582,10
1732486778.976975,6
1732486779.083370,8
1732486779.189982,6
1732486779.297246,9
1732486779.405428,12
1732486779.512969,18
1732486779.618179,19
1732486779.724969,20
1732486779.830703,24
1732486779.937701,26
1732486780.043146,25
1732486780.148815,28
1732486780.254066,29
1732486780.359484,30
1732486780.464862,31
1732486780.572561,31
1732486780.679158,28
1732486780.785038,24
1732486780.891007,22
1732486780.996439,15
1732486781.101957,12
1732486781.206770,9
1732486781.314043,8
1732486781.418667,8
1732486781.523793,9
1732486781.628829,8
1732486781.733932,8
1732486781.840217,8
1732486781.946345,8
1732486782.051898,7
1732486782.158571,9
1732486782.263721,7
1732486782.370183,7
1732486782.476379,8
1732486782.581567,9
1732486782.688412,8
1732486782.793796,9
1732486782.900038,9
1732486783.005385,9
1732486783.112681,9
1732486783.217248,8
1732486783.322312,10
1732486783.427751,9
1732486783.533025,9
1732486783.638657,8
1732486783.745388,8
1732486783.851125,8
1732486783.957176,8
1732486784.062793,8
1732486784.168991,9
1732486784.278797,8
1732486784.383996,10
1732486784.490547,15
1732486784.596434,15
1732486784.704343,20
1732486784.810224,23
1732486784.915697,26
1732486785.020882,27
1732486785.126967,29
1732486785.233948,31
1732486785.338952,33
1732486785.445629,34
1732486785.552183,32
1732486785.657548,32
1732486785.764057,25
1732486785.868480,22
1732486785.974178,19
1732486786.080667,12
1732486786.186552,12
1732486786.292124,8
1732486786.400049,8
1732486786.504755,8
1732486786.610988,8
1732486786.717102,8
1732486786.823060,8
1732486786.928627,8
1732486787.034676,8
1732486787.141957,8
1732486787.246769,8
1732486787.352874,8
1732486787.458161,9
1732486787.563219,8
1732486787.668680,9
1732486787.774792,8
1732486787.880841,10
1732486787.987200,10
1732486788.093359,9
1732486788.198299,8
1732486788.304612,8
1732486788.410683,2
1732486788.518075,1
1732486788.624047,2
1732486788.731296,2
1732486788.837747,2
1732486788.945268,4
1732486789.052636,7
1732486789.159531,4
1732486789.266450,6
1732486789.373368,9
1732486789.479597,14
1732486789.585743,19
1732486789.693269,19
1732486789.798770,25
1732486789.904837,26
1732486790.010463,26
1732486790.116568,28
1732486790.223117,28
1732486790.329934,28
1732486790.435651,28
1732486790.542707,28
1732486790.648432,28
1732486790.754502,30
1732486790.861251,28
1732486790.970280,21
1732486791.079558,14
1732486791.187890,15
1732486791.295758,12
1732486791.402729,10
1732486791.507863,10
1732486791.612905,9
1732486791.717852,9
1732486791.827365,9
1732486791.934561,9
1732486792.041582,9
1732486792.146790,10
1732486792.252979,9
1732486792.359672,8
1732486792.464235,9
1732486792.570628,9
1732486792.677313,8
1732486792.782634,8
1732486792.888285,8
1732486792.994507,8
1732486793.100784,10
1732486793.207196,9
1732486793.313317,10
1732486793.419021,9
1732486793.524505,10
1732486793.629864,10
1732486793.736191,10
1732486793.841690,9
1732486793.946811,11
1732486794.051847,10
1732486794.155834,10
