1734659683.388398,0
1734659683.492629,1
1734659683.599168,1
1734659683.703408,0
1734659683.810896,0
1734659683.918566,0
1734659684.033963,0
1734659684.138811,0
1734659684.243440,0
1734659684.348579,0
1734659684.454846,0
1734659684.562530,0
1734659684.667100,0
1734659684.771676,0
1734659684.875825,0
1734659684.980997,0
1734659685.085796,0
1734659685.189989,0
1734659685.294804,0
1734659685.401141,0
1734659685.505629,0
1734659685.610590,0
1734659685.722533,0
1734659685.826684,0
1734659685.931648,0
1734659686.036587,0
1734659686.141003,0
1734659686.245335,0
1734659686.350121,0
1734659686.459085,0
1734659686.569132,0
1734659686.674508,0
1734659686.781079,0
1734659686.895028,0
1734659686.999378,1
1734659687.108546,0
1734659687.220200,0
1734659687.373973,0
1734659687.479990,0
1734659687.585127,0
1734659687.692614,0
1734659687.801688,0
1734659687.906160,0
1734659688.010442,0
1734659688.119341,1
1734659688.229358,1
1734659688.334795,0
1734659688.439603,0
1734659688.545755,1
1734659688.652728,0
1734659688.757188,0
1734659688.862507,0
1734659688.979519,0
1734659689.099140,0
1734659689.209232,0
1734659689.336108,0
1734659689.451424,0
1734659689.562741,0
1734659689.666669,0
1734659689.771230,0
1734659689.876580,0
1734659689.981270,0
1734659690.085459,0
1734659690.196091,0
1734659690.305362,1
1734659690.409802,0
1734659690.514636,0
1734659690.619010,0
1734659690.724280,0
1734659690.834779,0
1734659690.952502,0
1734659691.057389,0
1734659691.161345,0
1734659691.265937,0
1734659691.370631,0
1734659691.475273,0
1734659691.579353,0
1734659691.705035,0
1734659691.809644,0
1734659691.914612,0
1734659692.019539,0
1734659692.124727,0
1734659692.229549,0
1734659692.333749,0
1734659692.438927,0
1734659692.543947,1
1734659692.648521,1
1734659692.754067,0
1734659692.858044,0
1734659692.962981,0
1734659693.133627,0
1734659693.238666,0
1734659693.343019,0
1734659693.447434,0
1734659693.551957,0
1734659693.658993,0
1734659693.764324,1
1734659693.873355,0
1734659693.983003,0
1734659694.121093,0
1734659694.225225,0
1734659694.329516,0
1734659694.434038,0
1734659694.544142,0
1734659694.654670,0
1734659694.763471,0
1734659694.877201,0
1734659694.992825,0
1734659695.187218,1
1734659695.292254,0
1734659695.398641,0
1734659695.508911,0
1734659695.616559,0
1734659695.721388,0
1734659695.825480,0
1734659695.929466,0
1734659696.035024,0
1734659696.139887,0
1734659696.244701,0
1734659696.349597,0
1734659696.454504,0
1734659696.559416,0
1734659696.664466,0
1734659696.780303,0
1734659696.884840,0
1734659696.989499,0
1734659697.093806,0
1734659697.216009,0
1734659697.321833,0
1734659697.426127,0
1734659697.544815,1
1734659697.650675,0
1734659697.755141,0
1734659697.861737,0
1734659697.968283,0
1734659698.072963,0
1734659698.177582,0
1734659698.290197,0
